Frame,CentreOfMass_X,CentreOfMass_Y,CentreOfMass_Z,LAJC_X,LAJC_Y,LAJC_Z,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LEJC_X,LEJC_Y,LEJC_Z,LElbowAngles_X,LElbowAngles_Y,LElbowAngles_Z,LHJC_X,LHJC_Y,LHJC_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKJC_X,LKJC_Y,LKJC_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,LPelvisAngles_X,LPelvisAngles_Y,LPelvisAngles_Z,LSJC_X,LSJC_Y,LSJC_Z,LShoulderAngles_X,LShoulderAngles_Y,LShoulderAngles_Z,LSpineAngles_X,LSpineAngles_Y,LSpineAngles_Z,LThoraxAngles_X,LThoraxAngles_Y,LThoraxAngles_Z,LWJC_X,LWJC_Y,LWJC_Z,LWristAngles_X,LWristAngles_Y,LWristAngles_Z,RAJC_X,RAJC_Y,RAJC_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,REJC_X,REJC_Y,REJC_Z,RElbowAngles_X,RElbowAngles_Y,RElbowAngles_Z,RHJC_X,RHJC_Y,RHJC_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKJC_X,RKJC_Y,RKJC_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z,RPelvisAngles_X,RPelvisAngles_Y,RPelvisAngles_Z,RSJC_X,RSJC_Y,RSJC_Z,RShoulderAngles_X,RShoulderAngles_Y,RShoulderAngles_Z,RSpineAngles_X,RSpineAngles_Y,RSpineAngles_Z,RThoraxAngles_X,RThoraxAngles_Y,RThoraxAngles_Z,RWJC_X,RWJC_Y,RWJC_Z,RWristAngles_X,RWristAngles_Y,RWristAngles_Z,LFHD_X,LFHD_Y,LFHD_Z,RFHD_X,RFHD_Y,RFHD_Z,LBHD_X,LBHD_Y,LBHD_Z,RBHD_X,RBHD_Y,RBHD_Z,C7_X,C7_Y,C7_Z,T10_X,T10_Y,T10_Z,CLAV_X,CLAV_Y,CLAV_Z,STRN_X,STRN_Y,STRN_Z,RBAK_X,RBAK_Y,RBAK_Z,LSHO_X,LSHO_Y,LSHO_Z,LUPA_X,LUPA_Y,LUPA_Z,LELB_X,LELB_Y,LELB_Z,LFRM_X,LFRM_Y,LFRM_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,LFIN_X,LFIN_Y,LFIN_Z,RSHO_X,RSHO_Y,RSHO_Z,RUPA_X,RUPA_Y,RUPA_Z,RELB_X,RELB_Y,RELB_Z,RFRM_X,RFRM_Y,RFRM_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,RFIN_X,RFIN_Y,RFIN_Z,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LTIB_X,LTIB_Y,LTIB_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LTOE_X,LTOE_Y,LTOE_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RTIB_X,RTIB_Y,RTIB_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RTOE_X,RTOE_Y,RTOE_Z
1029,193.336,998.568,1031.61,191.141,912.054,107.64,10.8468,-4.61479,19.179,-227.615,1072.94,1236.97,95.4119,-1.59028e-15,-3.82303e-12,102.275,963.514,910.387,19.9843,1.19157,2.06066,158.362,1001.44,520.184,17.6658,3.7615,-44.3529,12.6444,0.331861,21.9603,23.0208,1153,1408.32,-5.01106,49.7193,73.6556,23.1196,2.67527,6.75778,35.6638,3.83374,14.9014,-36.6081,976.539,1051.55,-79.9868,136.678,-3.19159,145.16,747.897,265.869,-9.43937,-1.30577,4.71925,517.991,849.808,1337.65,96.8694,3.18055e-15,-7.95139e-14,275.629,895.088,924.709,27.8736,-0.832781,-0.637968,350.613,986.792,532.866,65.3734,17.1763,-18.4599,12.6444,-0.331861,-21.9603,352.093,1040.86,1416.57,-13.0726,50.5583,73.2533,23.1196,-2.67527,-6.75778,35.6638,-3.83374,-14.9014,363.074,846.602,1125.33,-82.035,134.818,-1.4982,170.211990,1339.874756,1466.337280,293.705231,1320.361572,1480.318115,125.041069,1258.027710,1608.988281,273.336151,1231.300781,1624.269775,160.990234,1091.655518,1525.309326,125.183105,879.946716,1333.503052,196.195389,1174.731323,1376.843994,203.014069,1134.228149,1217.191528,207.368835,935.003235,1440.990845,29.274582,1180.304565,1463.625122,-158.492004,1127.503174,1327.682861,-224.122772,1109.585449,1214.741089,-153.371353,1030.572876,1102.991577,-14.909749,960.845886,1091.837769,-23.937374,1021.515259,1039.008789,20.332670,1050.946899,1089.113525,362.456268,1068.694336,1470.986328,466.498749,903.479492,1414.306152,541.138611,878.857239,1315.983398,473.276398,840.784790,1192.929077,329.808899,862.851257,1157.519043,389.637604,881.821533,1103.871338,352.602783,943.427307,1143.882690,80.286140,1042.812134,991.715759,333.751892,942.765015,1012.655884,107.863609,807.671997,1043.338257,179.599991,780.343384,1050.973755,46.495384,1021.178589,695.410645,103.223328,1025.710571,514.617981,91.350967,928.355530,325.102936,149.449326,896.497131,107.698471,193.806458,825.575867,85.044128,204.660217,1042.855103,80.942314,406.404572,901.520447,740.893921,406.339478,963.839478,538.157837,320.329376,819.567322,429.205170,175.000580,715.448242,271.939880,98.117554,715.130798,301.735260,185.725433,786.657227,122.090019
1030,192.78,999.527,1032.13,190.779,911.956,107.697,10.886,-4.57397,18.9724,-227.045,1075.7,1237.06,95.4979,-5.36719e-15,2.80088e-12,101.891,963.826,910.419,20.1261,1.18168,2.01385,157.787,1001.59,520.142,17.6315,3.91404,-44.4369,12.7501,0.517504,22.2994,25.0338,1154.81,1407.98,-4.65588,50.331,73.9907,23.1729,3.00757,7.45815,35.9227,3.58087,14.6176,-36.8709,977.795,1051.81,-80.2257,136.66,-3.14611,140.927,747.501,266.095,-9.61204,-1.50379,5.86203,517.9,849.141,1336.92,96.8827,-3.18055e-15,-1.64435e-12,274.824,894.305,924.549,27.8268,-0.837647,-0.789628,349.61,984.494,532.191,65.3199,17.2613,-17.9112,12.7501,-0.517504,-22.2994,352.328,1041.4,1415.91,-13.3412,50.0359,73.092,23.1729,-3.00757,-7.45815,35.9227,-3.58087,-14.6176,362.385,845.718,1125.2,-82.2756,134.897,-1.53773,172.107895,1340.980591,1464.909180,295.492737,1321.011108,1478.879761,126.794640,1260.022217,1607.884644,274.711273,1232.383789,1623.079468,161.898148,1092.936523,1524.783325,124.923355,881.130798,1333.736572,194.104538,1178.079346,1378.176758,203.812408,1134.252930,1216.376343,207.602036,935.846252,1440.868652,30.606087,1182.293701,1463.269653,-157.400787,1129.968384,1327.381836,-223.392532,1112.270508,1214.748535,-153.305420,1032.522217,1103.012207,-15.048635,962.371521,1092.096802,-24.197239,1022.646545,1038.955322,20.625372,1051.855713,1088.984985,363.730652,1069.206909,1470.136841,466.977997,903.389404,1413.566528,541.057251,878.054443,1315.080688,472.615936,839.820496,1192.480957,329.149811,862.089905,1157.453369,389.049683,880.851501,1103.565918,352.145782,943.053955,1143.569214,80.546486,1043.427246,991.636597,333.440582,941.760071,1012.299805,106.312057,808.075012,1043.777588,178.131363,780.421204,1051.121460,46.140602,1021.906128,695.476196,102.776871,1026.158936,514.641174,90.715187,928.700256,325.173615,149.031418,896.547791,107.706245,193.716110,825.674561,85.250359,204.295166,1042.716431,81.045609,404.753571,899.267395,740.494324,405.139099,961.046326,537.385559,317.672974,817.855347,428.106384,170.689453,714.911194,271.779205,94.323006,715.404541,302.547943,177.828384,788.513550,122.000053
1031,192.994,998.835,1030.85,190.305,912,107.641,10.9613,-4.62093,19.21,-226.558,1078.31,1237.13,95.4516,4.37326e-15,-1.30621e-12,101.417,964.306,910.349,20.205,1.15895,1.96977,157.044,1001.95,520.023,17.6023,4.09526,-44.9066,12.7914,0.684697,22.6551,25.2278,1156.69,1407.4,-5.01892,49.7635,73.6896,23.2055,2.8304,6.95431,35.913,4.23825,15.2749,-36.7618,979.041,1051.77,-80.145,136.765,-3.18703,137.291,747.756,264.669,-9.83269,-1.85207,7.85987,518.202,848.664,1336.37,96.8808,-3.18055e-15,5.08889e-13,273.902,893.638,924.279,27.8264,-0.91989,-1.02195,349.267,982.811,531.709,65.2155,17.2691,-17.738,12.7914,-0.684697,-22.6551,353.96,1041.6,1414.99,-12.9944,50.5578,73.5873,23.2055,-2.8304,-6.95431,35.913,-4.23825,-15.2749,361.747,844.949,1124.98,-83.0082,134.88,-1.66612,173.927094,1341.867798,1463.455078,297.226807,1321.341919,1477.253296,128.419617,1261.445068,1606.601196,276.436707,1233.620972,1621.846802,163.073654,1094.252319,1524.262817,124.584831,882.143066,1333.821289,198.287048,1175.687256,1375.199219,204.752853,1134.333130,1215.661621,207.914932,936.704834,1440.537109,32.104172,1184.169067,1462.549805,-156.438797,1132.085571,1327.104614,-222.749268,1114.801514,1214.697632,-153.199066,1034.396851,1103.024414,-15.165786,963.239258,1092.058105,-23.627678,1023.828613,1039.107178,21.009048,1052.759399,1088.870605,364.642487,1069.717651,1469.207642,467.530640,903.484192,1412.817993,541.392029,877.390137,1314.322388,471.969452,838.819824,1191.889404,328.589264,861.460388,1157.113037,388.419586,879.972412,1103.395020,351.856598,942.109436,1142.877197,80.694084,1044.124634,991.531616,332.997223,940.754639,1011.908386,105.312881,808.682373,1043.732300,176.853180,780.493469,1051.158936,45.696159,1022.823914,695.591248,102.170067,1026.840576,514.603638,90.263054,928.725403,325.162415,148.600815,896.475891,107.662865,193.587326,825.619812,85.456665,203.995865,1042.576050,81.074539,403.696106,897.128784,739.888733,404.540955,958.757629,536.856689,315.429901,816.285461,426.889191,166.772141,714.884766,270.200745,91.298790,714.989441,302.706177,169.666656,791.880798,121.593513
1032,192.662,999.46,1030.71,189.756,912.292,107.476,11.0233,-4.73765,19.7976,-225.969,1080.64,1236.93,95.5417,9.93923e-16,1.18476e-12,101.058,964.753,910.067,20.2799,1.03067,1.97834,155.872,1002.59,519.7,17.569,4.41144,-45.6729,12.829,0.818003,22.9733,26.8016,1158.2,1406.72,-4.7893,50.1117,73.8015,23.3766,3.02873,7.38176,36.1739,4.18679,15.1842,-36.6879,980.133,1051.68,-80.0897,136.811,-3.03472,134.264,747.92,261.89,-9.98298,-2.40883,11.0117,518.309,848.135,1335.46,96.9646,0,-6.93361e-13,273.135,893.074,923.87,27.6232,-0.918658,-1.30396,348.184,980.312,530.326,64.7355,17.1523,-17.9076,12.829,-0.818003,-22.9733,354.122,1041.9,1414.33,-12.98,50.2883,73.5366,23.3766,-3.02873,-7.38176,36.1739,-4.18679,-15.1842,360.919,844.338,1124.7,-83.5948,134.57,-2.18882,175.716187,1342.622803,1462.014648,298.948273,1321.962524,1475.878906,130.151382,1262.706665,1605.557739,277.929718,1234.570435,1620.741943,164.014435,1095.356934,1523.686401,124.433098,882.681152,1333.821045,197.813202,1177.864258,1375.347046,205.621979,1134.359741,1214.850830,208.352509,937.488098,1440.310791,33.342541,1185.899658,1461.802856,-155.399155,1134.245239,1326.768433,-222.028381,1117.063232,1214.422485,-152.896545,1036.214600,1102.937012,-15.049279,964.360413,1091.949463,-23.469717,1024.859253,1038.904175,21.349646,1053.517700,1088.624878,365.450195,1070.064819,1468.391602,468.102600,903.635376,1412.056152,541.467102,876.785095,1313.280762,471.983490,838.511963,1191.398071,328.174957,861.114990,1156.939575,387.432098,879.158813,1102.852661,351.565674,940.965576,1142.068115,80.901909,1044.748779,991.213257,332.591339,939.906494,1011.402954,104.301643,809.199524,1043.563843,175.483459,780.650391,1050.917725,45.038319,1023.896240,695.578064,101.126022,1027.803955,514.456116,89.836037,928.627136,325.115540,148.181732,896.423157,107.534889,193.608276,825.630371,85.440880,203.697891,1042.460327,80.961441,402.056366,894.719727,738.931030,403.210327,955.673340,535.357727,313.259186,814.768982,425.473846,163.380630,714.725769,267.423859,88.829414,714.231140,301.900452,160.685104,797.049133,120.989197
1033,192.351,1000.13,1030.58,189.517,912.719,107.791,10.8959,-4.75356,19.8773,-225.374,1082.72,1236.64,95.619,2.5842e-15,3.32567e-13,100.766,965.281,909.738,20.3309,0.888447,2.06013,154.754,1003.11,519.265,17.4641,4.76477,-46.1169,12.8833,0.93011,23.2856,28.6441,1159.46,1405.98,-4.618,50.3958,73.8825,23.4901,3.13101,7.74169,36.3685,4.20986,15.1265,-36.8608,981.202,1051.4,-80.087,136.9,-3.15446,131.036,749.002,259.219,-10.44,-2.8646,13.5426,518.027,847.659,1334.46,96.9246,-3.18055e-15,7.50611e-13,272.437,892.627,923.496,27.5586,-0.888999,-1.85273,347.319,978.658,529.843,64.3484,16.8459,-17.727,12.8833,-0.93011,-23.2856,354.362,1042.16,1413.48,-13.0119,50.0728,73.4901,23.4901,-3.13101,-7.74169,36.3685,-4.20986,-15.1265,360.267,843.62,1124.36,-80.7157,134.643,-0.549508,177.249893,1343.356201,1460.741455,300.572174,1322.244995,1474.670410,131.874222,1263.758911,1604.624756,279.475830,1235.681885,1619.797607,165.163162,1096.291016,1523.002563,124.232391,883.437256,1333.793335,197.610703,1179.749146,1375.450562,206.492050,1134.418091,1214.063110,208.533340,938.103455,1440.008423,34.852283,1187.338013,1461.011719,-154.327026,1136.395752,1326.328491,-221.314362,1119.092407,1214.067383,-152.626495,1037.400513,1102.500244,-15.326536,965.351196,1091.694824,-23.367592,1025.832520,1038.559326,21.677738,1054.500366,1088.314087,366.311859,1070.319824,1467.407349,468.756622,903.380249,1411.353027,541.180664,876.207397,1312.150513,471.516296,837.510986,1190.827271,327.582123,860.649414,1156.591187,386.952698,878.253784,1102.334717,351.521851,940.656982,1141.773682,81.055527,1045.504028,990.809753,332.293335,939.177429,1010.945068,103.014610,809.666382,1043.429077,174.163330,780.830017,1050.753296,44.411308,1025.051758,695.517944,100.164894,1028.691406,514.195923,89.509903,929.092407,325.027283,147.973953,896.769409,107.785362,193.844788,825.723572,86.007904,203.436462,1042.558472,81.013565,400.609283,892.338745,738.203552,401.990051,953.203430,534.679199,311.235687,813.355042,423.798157,159.874481,715.536682,264.571228,86.702522,714.179382,300.836182,151.955109,802.102234,120.033447
1034,192.347,1000.36,1029.94,189.878,912.416,107.962,10.9639,-4.64488,19.3309,-224.682,1084.66,1236.37,95.6126,3.37934e-15,4.56211e-12,100.22,965.632,909.423,20.564,0.94168,1.97127,154.411,1003.73,519.001,17.5694,4.99075,-46.0577,12.9782,1.15924,23.6278,29.8223,1160.37,1405.38,-4.59026,50.299,73.702,23.5586,3.1903,7.7173,36.5319,4.53183,15.3895,-36.9246,982.159,1051.09,-80.0419,136.878,-3.26129,127.735,750.036,256.455,-10.7774,-3.21117,15.4318,518.07,846.935,1333.91,96.9494,-3.18055e-15,-3.44772e-12,271.434,891.851,922.871,27.5071,-0.973095,-1.88316,346.352,976.18,528.54,63.8627,17.0427,-17.7099,12.9782,-1.15924,-23.6278,355.056,1042.23,1412.82,-12.8246,50.2061,73.5448,23.5586,-3.1903,-7.7173,36.5319,-4.53183,-15.3895,359.727,843.014,1123.92,-81.748,134.662,-1.1166,178.829208,1343.905151,1459.513550,301.846008,1322.700317,1473.137939,133.305252,1264.924072,1603.508911,280.935242,1236.296509,1618.471069,166.243362,1097.170532,1522.501343,123.956726,884.208984,1333.522339,199.598099,1180.654419,1374.402466,207.350250,1134.252319,1213.279785,208.835541,938.609009,1439.709351,36.112324,1188.372925,1460.333496,-153.383148,1138.310425,1325.918945,-220.471985,1120.990479,1213.757324,-152.325760,1038.987915,1102.336304,-15.498830,966.166565,1091.450073,-23.149544,1026.733643,1038.174927,21.996134,1055.333740,1087.897827,367.220520,1070.481812,1466.656128,469.073090,903.150757,1410.649170,541.277893,875.362183,1311.500854,470.696747,836.475342,1189.946167,327.206238,860.190857,1156.156006,386.404388,877.531006,1101.820557,351.107910,940.102661,1141.146118,81.216217,1046.145264,990.399231,331.866089,938.134033,1010.087280,101.692757,810.340088,1043.283936,172.781189,780.969666,1050.647095,43.992260,1026.058838,695.348816,99.951324,1029.600220,513.965698,89.340805,929.783020,324.952515,148.246338,896.696777,107.861794,193.494537,825.991882,86.145393,203.330368,1042.597290,80.997810,399.160370,890.104736,737.258179,400.833771,950.320190,533.360901,309.092072,811.927368,421.857941,156.259735,716.270020,261.600708,83.762749,714.669006,299.046082,144.670959,806.093567,119.100555
1035,192.273,1000.47,1029.24,190.109,912.312,107.88,11.0639,-4.58794,19.0431,-223.88,1086.54,1236.1,95.6279,-5.96354e-16,-4.9716e-13,99.7137,966.119,908.987,20.659,1.0107,1.95689,154.383,1004.3,518.671,17.6565,5.09158,-46.0534,12.9812,1.27941,23.8911,31.1783,1161.3,1404.59,-4.61337,50.2855,73.5936,23.6539,3.19765,7.6977,36.6178,4.77412,15.5966,-37.0138,983.319,1050.8,-80.0958,136.876,-3.31746,124.152,751.422,254.188,-11.2571,-3.28571,15.8337,517.574,846.215,1332.84,96.7767,-3.18055e-15,3.00244e-12,270.575,891.495,922.274,27.2017,-0.97372,-2.0985,344.721,973.457,527.209,63.236,17.1614,-17.2705,12.9812,-1.27941,-23.8911,355.853,1042.15,1412.1,-12.714,50.1357,73.5937,23.6539,-3.19765,-7.6977,36.6178,-4.77412,-15.5966,359.096,842.293,1123.29,-83.204,134.684,-2.64712,180.281433,1344.421631,1458.295776,303.409088,1323.078247,1472.050293,134.885300,1265.910522,1602.712280,282.791870,1236.961670,1617.494873,167.078598,1097.839478,1521.942505,123.777527,884.864563,1333.271729,201.107071,1181.060669,1373.441040,208.041428,1134.308350,1212.614746,209.164673,939.086914,1439.229370,37.586704,1189.374634,1459.494019,-152.470871,1140.133423,1325.367188,-219.570953,1122.850830,1213.471680,-151.887283,1040.773438,1102.195679,-15.532253,967.496277,1091.142090,-23.181372,1027.775757,1037.691162,22.289394,1056.267578,1087.441284,368.150482,1070.462280,1465.872192,469.312744,902.562988,1409.825317,540.836182,874.519958,1310.331055,469.737427,835.705505,1189.223389,327.284821,859.942017,1155.730835,385.507874,876.446533,1100.657959,350.615997,939.388000,1140.237427,81.099144,1046.778076,989.963562,331.414642,937.450806,1009.428955,100.586548,810.982605,1042.854126,171.254578,781.251526,1050.126343,43.976009,1026.985840,694.896301,100.050125,1030.428345,513.616760,89.353073,930.436462,324.635406,148.404602,896.787659,107.729568,193.541290,825.999207,86.088158,203.533417,1042.655884,80.917366,397.562286,887.774292,736.256775,398.987671,947.132080,531.932007,306.623230,810.447632,419.302185,152.542862,717.474915,258.859467,80.503082,716.021484,297.315704,139.124786,808.766968,117.083855
1036,192.15,1000.57,1028.69,190.221,912.243,107.891,11.1608,-4.54394,18.82,-223.355,1088.67,1236.03,95.6576,-1.39149e-15,-2.18584e-12,99.1909,966.699,908.664,20.7976,1.11296,1.94336,154.577,1004.93,518.427,17.7757,5.12704,-46.0883,13.012,1.41819,24.165,32.2235,1162.32,1404.12,-4.61132,50.2503,73.5074,23.7023,3.19486,7.67474,36.6831,5.03585,15.8084,-36.968,984.499,1050.47,-79.7511,136.863,-3.14702,120.405,752.678,252.352,-11.1472,-3.24166,15.5964,517.152,845.063,1331.74,96.6793,0,-1.52985e-12,269.678,891.195,921.78,27.0554,-1.04166,-2.53759,343.8,971.394,526.289,62.9026,17.1262,-16.7891,13.012,-1.41819,-24.165,356.679,1041.84,1411.52,-12.6072,50.0597,73.6687,23.7023,-3.19486,-7.67474,36.6831,-5.03585,-15.8084,358.041,841.444,1122.61,-80.6033,134.811,-1.15394,181.628860,1344.786255,1457.197754,304.874664,1323.319214,1470.711304,136.555923,1266.592773,1601.843262,283.960358,1237.733521,1616.497437,168.066422,1098.533936,1521.403564,123.317238,885.521484,1333.029175,202.359009,1181.229126,1372.648071,208.743500,1134.154663,1211.874023,209.380157,939.468262,1438.807739,38.855618,1190.439697,1458.976074,-151.599030,1141.889160,1325.030029,-218.925034,1124.962036,1213.393188,-151.834930,1042.206787,1101.869385,-15.408206,968.854553,1090.755737,-23.105417,1028.825928,1037.241455,22.482273,1057.291992,1087.106812,369.102081,1070.224365,1465.229736,469.300385,902.059570,1408.898926,540.445740,873.238342,1309.101196,469.652191,834.824768,1188.443848,326.110291,859.050537,1155.227051,384.636658,875.634521,1099.871582,350.274841,939.129150,1139.662231,81.200294,1047.461304,989.618713,330.768890,936.934631,1008.818726,99.351578,811.609741,1042.546997,170.229980,781.522400,1049.924927,44.077713,1028.010864,694.540039,100.383797,1031.335083,513.322266,89.463310,931.086060,324.270905,148.447388,896.907532,107.725937,193.631058,826.096619,86.041801,203.722855,1042.649780,80.923103,395.796631,885.572754,735.442444,397.731964,944.371948,530.916626,304.023346,809.266418,417.149689,148.589523,718.510376,256.648132,76.718834,717.873657,295.000580,135.879272,810.907959,115.104385
1037,192.029,1000.67,1028.16,190.357,912.042,107.914,11.3422,-4.47959,18.4927,-222.817,1090.53,1236.04,95.6529,-1.98785e-16,-2.31067e-12,98.8781,967.383,908.326,20.9201,1.11074,1.90099,154.746,1005.69,518.186,17.9161,5.20508,-46.0587,13.0638,1.49236,24.4606,33.3172,1163.5,1403.88,-4.61976,50.1741,73.4094,23.7384,3.11847,7.72766,36.7393,5.27836,15.9695,-36.9246,985.71,1050.21,-79.5381,136.968,-2.95573,116.734,753.93,249.048,-10.3508,-3.15389,15.1218,517.046,844.202,1330.99,96.8117,0,3.98842e-12,268.963,890.988,921.504,26.8043,-0.974726,-2.73263,342.344,968.971,525.472,62.1935,17.2342,-16.6324,13.0638,-1.49236,-24.4606,357.1,1041.57,1410.5,-12.5654,50.205,73.7191,23.7384,-3.11847,-7.72766,36.7393,-5.27836,-15.9695,357.3,841.024,1122,-82.1944,134.802,-2.1803,183.093460,1345.159912,1456.288818,306.340973,1323.509766,1469.618774,138.087036,1267.412354,1601.303833,285.718719,1238.379639,1615.714355,169.105957,1099.209473,1521.049194,122.978607,886.009399,1332.830322,203.483932,1181.326416,1371.934814,209.381149,1134.047607,1211.194458,209.819397,939.909912,1438.442993,40.271011,1191.637207,1458.692017,-150.646896,1143.416138,1324.831665,-218.294250,1126.792725,1213.368774,-151.599991,1043.951660,1101.824585,-15.408276,969.707458,1090.416382,-22.847771,1030.065674,1037.179810,22.640377,1058.162842,1086.930298,369.776459,1069.951660,1464.146118,469.266724,901.146790,1407.823486,540.416077,872.279541,1308.306396,468.760986,833.715942,1187.343384,325.823730,858.998657,1154.587280,383.829193,874.917419,1099.115356,349.618164,938.554382,1138.952515,81.297607,1048.336670,989.197388,330.332062,936.479553,1008.492493,98.215698,812.252808,1042.513428,168.622284,781.827332,1049.715698,44.193386,1029.120605,694.226379,100.674561,1032.336914,513.059631,89.362480,931.752686,324.115295,148.508133,896.912170,107.734535,193.673126,826.054993,85.983772,203.746475,1042.712769,80.999062,394.235779,883.651367,734.563293,396.057587,941.503174,530.015991,301.228149,807.987000,414.710693,144.671539,719.520569,253.015106,72.786705,719.146912,292.163635,134.803146,813.428528,113.385971
1038,191.896,1000.67,1027.63,190.368,912.089,107.917,11.4319,-4.47239,18.456,-222.318,1092.34,1236.06,95.6633,3.97569e-16,-2.80167e-12,98.5089,967.845,907.956,21.0226,1.10357,2.08674,154.594,1006.29,517.78,17.969,5.39511,-46.447,13.0922,1.59172,24.7402,34.3553,1164.18,1403.51,-4.55622,50.1893,73.3663,23.7788,3.07207,7.81933,36.7874,5.49676,16.081,-37.159,986.818,1049.99,-79.5924,136.944,-3.03898,114.032,754.777,246.629,-9.12411,-3.16291,15.1707,516.695,842.912,1329.69,96.804,0,3.68944e-13,268.206,890.584,921.083,26.5384,-0.898134,-2.81152,340.575,966.53,524.168,61.5642,17.2815,-16.5331,13.0922,-1.59172,-24.7402,357.922,1041.17,1409.79,-12.544,50.0803,73.723,23.7788,-3.07207,-7.81933,36.7874,-5.49676,-16.081,356.179,840.442,1121.27,-76.7185,135.531,0.74815,184.429611,1345.342651,1455.373535,307.659882,1323.531128,1468.579346,139.802048,1267.964478,1600.655029,287.228058,1238.614868,1614.741089,170.075668,1099.484253,1520.460815,122.778328,886.406311,1332.619019,204.481171,1181.434814,1371.293579,209.885864,1133.816528,1210.495850,209.900848,940.095642,1438.031860,41.480000,1192.343506,1458.281860,-149.601807,1144.958130,1324.836548,-217.676102,1128.580444,1213.397705,-151.437469,1045.562012,1101.916992,-15.702412,970.678955,1090.187256,-22.860060,1031.114014,1036.960938,22.784945,1059.054932,1086.610962,370.777069,1069.591431,1463.376343,469.219025,900.265015,1406.791260,540.135498,870.875916,1306.941895,467.923889,832.594543,1186.731079,325.234772,859.033569,1153.740234,382.845978,873.832397,1098.217041,349.467468,937.744385,1138.348145,81.403717,1048.932983,988.787537,329.848450,935.818909,1008.005615,97.171013,812.878235,1042.282837,167.327820,781.899231,1049.390747,44.252380,1030.376343,693.879211,100.741455,1033.386108,512.709412,89.388283,932.260071,323.984528,148.501617,897.007813,107.729027,193.703629,825.979370,85.954239,203.817001,1042.678833,81.028236,392.558044,881.738464,733.684326,394.126892,938.733093,528.613464,298.484070,806.957275,412.436981,141.793350,720.198242,250.351013,69.562424,719.776001,288.577667,134.496841,817.317505,111.928757
1039,191.736,1000.75,1027.03,190.39,911.919,107.889,11.5395,-4.40726,18.1233,-221.868,1094.11,1236.17,95.6726,7.95139e-16,1.10922e-13,98.1808,968.45,907.643,21.1101,1.06231,2.24822,154.031,1006.98,517.389,17.9916,5.71827,-46.6473,13.1174,1.73844,25.0691,35.3084,1164.98,1403.29,-4.50263,50.1343,73.3148,23.8156,3.03725,7.93926,36.8323,5.75593,16.1973,-37.3657,987.927,1049.93,-79.6246,136.888,-3.09907,111.924,756.035,242.942,-7.98105,-3.29534,15.8855,516.37,842.044,1328.86,96.7563,0,-6.83819e-13,267.414,890.151,920.615,26.3913,-0.858432,-2.91694,339.092,964.581,523.362,60.8595,17.186,-16.5316,13.1174,-1.73844,-25.0691,358.625,1040.85,1408.95,-12.5435,50.1268,73.8261,23.8156,-3.03725,-7.93926,36.8323,-5.75593,-16.1973,355.002,839.462,1120.47,-76.0673,135.624,1.61162,186.232300,1345.659058,1454.618774,309.249420,1323.465332,1467.547241,141.152786,1268.736816,1599.987427,288.933075,1238.939453,1613.942871,171.187607,1099.866211,1519.967651,122.459251,886.816162,1332.418457,205.527740,1181.478638,1370.488892,210.418411,1133.816284,1209.946411,209.915909,940.261475,1437.727051,42.734383,1193.151123,1458.019531,-148.889099,1146.472290,1324.882446,-217.118896,1130.335449,1213.495605,-151.460312,1046.956055,1101.891113,-15.938655,971.786011,1090.090820,-22.907162,1032.116089,1036.879883,22.825874,1059.904541,1086.380127,371.644196,1069.315674,1462.466431,469.234711,899.471619,1405.920898,539.804871,869.872192,1305.936768,467.199585,831.972534,1185.674683,323.308441,857.558533,1153.126953,382.022156,873.257080,1097.527100,348.971954,937.022766,1137.615845,81.689941,1049.682983,988.446594,329.420654,935.065491,1007.435303,96.284058,813.499023,1042.013184,166.346664,782.238037,1049.146118,44.235092,1031.730591,693.728943,100.410164,1034.556152,512.437256,89.189171,933.102417,324.044830,148.457794,897.023987,107.623817,193.712463,826.100708,86.159637,203.698471,1042.681763,80.955315,390.646362,880.102051,732.839783,392.435333,936.368591,527.700989,296.425079,806.092957,410.170746,139.471329,721.266357,246.483337,67.363564,720.282349,284.508972,133.662552,822.024231,111.153893
