Frame,CentreOfMass_X,CentreOfMass_Y,CentreOfMass_Z,LAJC_X,LAJC_Y,LAJC_Z,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LEJC_X,LEJC_Y,LEJC_Z,LElbowAngles_X,LElbowAngles_Y,LElbowAngles_Z,LHJC_X,LHJC_Y,LHJC_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKJC_X,LKJC_Y,LKJC_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,LPelvisAngles_X,LPelvisAngles_Y,LPelvisAngles_Z,LSJC_X,LSJC_Y,LSJC_Z,LShoulderAngles_X,LShoulderAngles_Y,LShoulderAngles_Z,LSpineAngles_X,LSpineAngles_Y,LSpineAngles_Z,LThoraxAngles_X,LThoraxAngles_Y,LThoraxAngles_Z,LWJC_X,LWJC_Y,LWJC_Z,LWristAngles_X,LWristAngles_Y,LWristAngles_Z,RAJC_X,RAJC_Y,RAJC_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,REJC_X,REJC_Y,REJC_Z,RElbowAngles_X,RElbowAngles_Y,RElbowAngles_Z,RHJC_X,RHJC_Y,RHJC_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKJC_X,RKJC_Y,RKJC_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z,RPelvisAngles_X,RPelvisAngles_Y,RPelvisAngles_Z,RSJC_X,RSJC_Y,RSJC_Z,RShoulderAngles_X,RShoulderAngles_Y,RShoulderAngles_Z,RSpineAngles_X,RSpineAngles_Y,RSpineAngles_Z,RThoraxAngles_X,RThoraxAngles_Y,RThoraxAngles_Z,RWJC_X,RWJC_Y,RWJC_Z,RWristAngles_X,RWristAngles_Y,RWristAngles_Z,LFHD_X,LFHD_Y,LFHD_Z,RFHD_X,RFHD_Y,RFHD_Z,LBHD_X,LBHD_Y,LBHD_Z,RBHD_X,RBHD_Y,RBHD_Z,C7_X,C7_Y,C7_Z,T10_X,T10_Y,T10_Z,CLAV_X,CLAV_Y,CLAV_Z,STRN_X,STRN_Y,STRN_Z,RBAK_X,RBAK_Y,RBAK_Z,LSHO_X,LSHO_Y,LSHO_Z,LUPA_X,LUPA_Y,LUPA_Z,LELB_X,LELB_Y,LELB_Z,LFRM_X,LFRM_Y,LFRM_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,LFIN_X,LFIN_Y,LFIN_Z,RSHO_X,RSHO_Y,RSHO_Z,RUPA_X,RUPA_Y,RUPA_Z,RELB_X,RELB_Y,RELB_Z,RFRM_X,RFRM_Y,RFRM_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,RFIN_X,RFIN_Y,RFIN_Z,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LTIB_X,LTIB_Y,LTIB_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LTOE_X,LTOE_Y,LTOE_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RTIB_X,RTIB_Y,RTIB_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RTOE_X,RTOE_Y,RTOE_Z
1133,224.97,991.954,930.307,194.984,906.63,109.069,13.549,-2.13419,5.83882,-58.9982,1279.69,1173.33,95.3377,7.7526e-15,4.18243e-13,58.2026,939.81,881.459,53.8496,3.78269,6.66476,146.479,1011.44,502.362,20.1655,16.6852,-60.5281,26.5567,27.1492,38.4338,246.074,1282.65,1214.9,-5.25226,50.4367,75.0462,31.1383,5.22492,5.38388,62.3705,35.5736,15.3642,-9.85749,1043.64,1024.69,109.667,41.3592,181.955,-171.207,595.18,224.913,-8.76611,-2.90071,13.741,542.65,781.035,1181.42,96.7017,-3.18055e-15,-3.26404e-13,188.489,806.007,873.643,28.0766,1.98698,-2.71067,120.887,783.231,473.6,44.4611,4.56524,-17.1864,26.5567,-27.1492,-38.4338,492.734,1043.13,1204.93,-10.5173,50.1625,71.3466,31.1383,-5.22492,-5.38388,62.3705,-35.5736,-15.3642,323.28,783.617,1036.46,-82.4976,-194.839,357.253,494.353516,1395.846313,1172.100464,592.480164,1317.443115,1177.453247,449.278717,1374.620239,1334.811401,564.824402,1277.831299,1340.713867,395.955841,1208.302002,1310.508911,219.493088,989.748718,1264.193848,395.979675,1218.255737,1137.280273,321.109650,1125.480957,1020.632874,349.115112,1034.274292,1305.895386,279.793549,1323.810791,1246.723022,47.923874,1317.945557,1206.184692,-54.013172,1299.217407,1135.350464,-68.434639,1162.348389,1067.137451,20.482737,1032.857666,1060.796143,10.385320,1070.199219,989.692993,74.656700,1092.801392,1009.702942,534.746399,1077.564331,1234.814575,553.722656,871.509277,1229.689209,563.076294,788.257019,1144.278320,444.093628,750.229797,1071.035278,313.703033,822.203003,1064.862671,348.009094,794.290527,995.700317,349.584290,876.155273,1017.023804,98.462036,1035.611084,931.842773,288.166656,840.787537,920.462280,55.804108,831.407532,1054.551758,113.017761,779.847351,1055.145020,45.439747,1057.067261,682.515808,110.267288,1059.896606,503.085724,90.502724,952.135132,316.966644,151.120667,900.090698,105.401894,194.145676,826.613831,84.768929,206.896332,1043.445313,82.787773,221.120743,719.532349,669.537598,160.675171,737.844177,469.460693,32.091370,618.361145,373.997162,-150.843033,556.024292,230.602356,-220.624344,572.022827,270.721588,-145.740036,637.008850,84.627548
1134,225.033,991.913,929.155,195.234,906.687,109.143,13.5809,-2.09422,5.61424,-57.3444,1281.11,1171.81,95.3285,1.59028e-15,3.89618e-14,57.4935,940.103,881.192,54.2683,3.86567,6.74143,146.906,1011.79,502.248,20.2493,16.7403,-60.6968,26.6682,27.4665,38.5462,247.786,1283.25,1212.28,-5.27476,50.4583,75.0375,31.1665,5.34284,5.36475,62.6743,35.8093,15.274,-9.58361,1044.48,1024.1,109.665,41.3525,181.986,-174.95,592.443,226.189,-8.97881,-2.89086,13.6869,542.723,780.586,1180.09,96.7697,3.18055e-15,1.341e-12,187.206,805.753,873.216,27.9322,1.91423,-2.57626,117.42,781.018,473.336,44.2686,4.4804,-17.223,26.6682,-27.4665,-38.5462,493.687,1042.82,1202.76,-10.4823,50.1549,71.216,31.1665,-5.34284,-5.36475,62.6743,-35.8093,-15.274,323.372,783.692,1035.49,-82.6707,-194.398,357.428,495.910156,1395.991089,1168.719971,594.194458,1317.683105,1174.115601,451.147125,1374.991943,1331.499512,566.671509,1278.456543,1337.497070,397.731384,1209.023071,1307.840332,220.529114,990.719482,1262.967773,397.474060,1218.314453,1134.478027,321.844482,1125.282959,1018.481384,350.358734,1035.128418,1303.984741,281.642120,1324.505493,1243.828247,49.716076,1319.460938,1204.321411,-52.429119,1300.456421,1133.724854,-67.507103,1163.454590,1066.030396,20.813288,1033.665405,1060.185303,10.668958,1070.867432,988.936279,75.038292,1093.294800,1008.631714,535.950134,1077.197632,1232.359375,554.198669,871.284485,1228.127930,563.114319,787.615051,1142.887695,443.605835,749.626831,1070.006348,313.692657,822.114075,1063.804688,348.167297,794.593689,995.012939,349.636383,876.422241,1016.340942,98.427589,1035.802124,931.129944,287.138763,840.343567,919.525146,55.759064,831.912109,1054.422119,112.932701,780.247437,1054.977539,45.806210,1057.720093,682.415222,110.986610,1060.471558,502.981659,90.751663,952.601135,316.947784,151.351669,900.283142,105.460098,194.142639,826.605103,84.742714,207.021545,1043.440674,82.829735,218.646484,718.126282,669.130798,157.122284,735.553040,469.219849,28.511227,615.869507,374.691284,-154.607956,553.293396,231.995895,-224.549500,569.667847,272.124817,-149.983246,633.458679,85.090584
1135,225.149,991.881,927.879,195.297,906.92,109.096,13.6733,-2.12769,5.80235,-55.7631,1282.67,1170.21,95.3562,3.77691e-15,1.00744e-12,57.2056,940.326,880.872,54.5928,4.02949,6.7811,147.13,1012.3,501.989,20.3196,16.8209,-61.0144,26.7304,27.7718,38.488,249.482,1283.86,1209.65,-5.33998,50.5497,75.0278,31.2235,5.55744,5.12674,62.9846,35.9877,15.247,-9.26196,1045.3,1023.55,109.346,41.4229,181.992,-178.8,589.787,226.285,-9.14514,-2.96012,14.0666,542.307,780.381,1178.86,96.8446,3.18055e-15,2.49833e-12,186.661,805.765,872.308,27.6468,1.79824,-2.55713,113.983,778.934,473.486,43.7999,4.36613,-17.7532,26.7304,-27.7718,-38.488,493.994,1042.82,1200.2,-10.4966,50.16,71.1396,31.2235,-5.55744,-5.12674,62.9846,-35.9877,-15.247,323.346,783.664,1034.69,-83.0305,-194.113,357.343,497.482361,1396.023926,1165.277100,595.510498,1317.493774,1170.428833,453.041260,1375.445068,1328.187988,568.448425,1278.722290,1334.088867,399.210327,1209.621216,1305.184448,221.430496,991.796021,1261.757446,398.788177,1218.337036,1131.622192,322.710144,1124.741943,1016.266968,351.463043,1035.978027,1302.179810,283.521454,1325.147461,1240.959839,51.567898,1320.533447,1201.995483,-50.903439,1301.819458,1132.015381,-66.772690,1164.459595,1064.998901,21.237968,1034.504272,1059.582153,10.938744,1071.520508,988.192749,75.560745,1093.564209,1007.453308,536.555359,1077.057495,1229.532837,554.458374,871.017761,1226.492676,562.697815,787.162170,1141.618164,443.244110,749.256958,1069.502563,313.699402,822.244568,1062.924683,348.257294,794.319580,994.137146,349.620270,876.112061,1015.469910,98.430054,1036.114014,930.545593,287.005981,840.101013,918.071716,55.692024,832.393799,1054.287231,112.684029,780.664612,1054.842651,46.089359,1058.212646,682.248657,111.372482,1061.091064,502.771210,90.920456,952.704102,316.492645,151.424408,900.421204,105.460487,194.075027,826.664612,84.986115,207.195251,1043.482056,82.933609,216.608231,717.025269,668.834167,153.623260,733.419189,469.324432,24.401527,613.421326,375.531311,-158.676071,550.579529,232.450256,-228.530151,567.273438,272.992737,-154.097244,630.142090,85.496140
1136,225.147,991.807,926.621,195.232,906.732,109.13,13.7596,-2.09652,5.62714,-54.3481,1284.2,1168.68,95.4301,-2.5842e-15,1.32788e-13,56.5576,940.67,880.563,54.9378,4.03524,6.80746,146.915,1012.79,501.715,20.3276,17.0157,-61.1106,26.7984,28.1205,38.6479,251.218,1284.39,1207.02,-5.36457,50.65,75.0922,31.2213,5.73974,5.1878,63.2462,36.1693,15.1445,-8.92657,1046.04,1022.92,109.404,41.464,181.869,-182.581,587.242,227.381,-9.39976,-2.93874,13.9495,542.74,779.958,1177.65,96.9683,-3.18055e-15,1.40899e-12,185.309,805.449,871.778,27.4687,1.70887,-2.13445,110.32,776.666,473.549,43.4921,4.44296,-18.0199,26.7984,-28.1205,-38.6479,494.727,1043.01,1197.99,-10.5323,50.225,71.0723,31.2213,-5.73974,-5.1878,63.2462,-36.1693,-15.1445,323.135,783.512,1033.51,-83.7737,-193.857,356.909,499.056213,1396.162720,1161.894043,596.869995,1318.007568,1166.993042,454.898010,1375.518921,1324.717773,570.433899,1279.044312,1330.723389,400.874786,1210.323242,1302.417358,222.615234,992.706848,1260.169678,400.127930,1218.425659,1128.793945,323.393127,1124.583984,1014.027832,352.567169,1036.729736,1300.103638,285.414215,1325.718750,1238.114258,53.241867,1322.079102,1200.076782,-49.555912,1303.178833,1130.394165,-65.954567,1165.635132,1063.849121,21.667429,1035.420532,1058.952759,11.215343,1071.974365,987.295471,75.962532,1094.086548,1006.289734,537.444580,1077.225220,1227.121826,555.295105,870.938599,1224.928223,563.117004,786.559875,1140.365356,442.699982,748.519775,1068.458862,313.706482,822.216187,1061.597412,347.978821,793.944580,992.885132,349.235687,875.700745,1014.222473,98.533730,1036.308105,929.813538,285.954742,839.469604,917.025452,55.626785,832.877136,1054.103394,112.464989,781.007874,1054.577271,46.469604,1058.513794,682.037842,111.435135,1061.784058,502.580414,90.856537,953.235535,316.403778,151.340134,900.398315,105.439285,193.982758,826.671265,84.885574,207.261429,1043.461670,82.923988,214.365601,715.766174,668.410889,150.058350,731.240479,469.349670,20.545593,610.761292,376.249481,-162.510254,548.027039,233.675507,-232.136414,564.560669,273.933777,-158.184250,626.609375,85.878555
1137,225.191,991.837,925.468,195.27,906.704,109.173,13.8591,-2.04618,5.34405,-52.8946,1285.75,1167.14,95.4951,1.98785e-15,5.03323e-13,56.5041,940.52,880.029,55.2018,3.81948,6.72444,146.95,1013.4,501.419,20.4785,17.1722,-60.7661,26.9662,28.2049,38.7251,252.807,1284.92,1204.36,-5.4124,50.6686,75.101,31.2756,5.59083,5.15763,63.4694,36.4305,15.0854,-8.5862,1046.91,1022.06,109.549,41.4719,181.814,-186.32,585.036,228.681,-9.63268,-2.84581,13.4393,542.655,779.964,1176.24,96.9484,-3.18055e-15,-1.1621e-12,185.015,805.046,871.627,27.1329,1.97921,-1.99685,106.618,774.722,473.851,43.1043,4.31593,-17.9736,26.9662,-28.2049,-38.7251,495.658,1043.24,1195.58,-10.5857,50.2433,71.0799,31.2756,-5.59083,-5.15763,63.4694,-36.4305,-15.0854,322.963,783.609,1032.84,-84.7768,-193.583,356.178,500.533447,1396.312256,1158.705933,598.452026,1318.242065,1163.685059,456.784332,1376.035156,1321.662964,572.140015,1279.362671,1327.486084,402.635254,1210.985229,1299.632690,223.483398,993.772400,1258.747192,401.518768,1218.473267,1126.057007,324.100586,1124.675659,1011.671204,353.739716,1037.578613,1298.256958,287.112946,1326.325562,1235.223877,54.873886,1323.331177,1197.904907,-48.172508,1304.588989,1128.776733,-65.297485,1167.030029,1062.971313,22.066015,1036.404175,1058.030396,11.542110,1072.598145,986.288818,76.314163,1094.775391,1005.011414,538.537537,1077.436157,1224.499023,555.159851,870.924805,1223.019165,562.937256,786.330261,1138.862427,442.561096,748.393982,1067.440796,313.742462,822.371338,1061.025269,347.637360,793.944702,992.017334,348.788116,875.664856,1013.359192,98.739334,1036.201172,928.902405,285.698883,839.112976,916.678528,55.515270,833.492126,1054.032837,112.129356,781.518372,1054.437134,46.286076,1058.870117,681.849854,111.443329,1062.376709,502.364288,90.898064,954.079712,316.626953,151.351532,900.586609,105.426918,194.020035,826.608154,84.696671,207.306000,1043.514771,82.970131,212.138275,714.765747,668.123474,146.320908,729.280457,469.490448,16.768024,608.530457,376.642120,-166.160950,545.855835,234.908295,-235.745956,562.285522,274.636414,-162.025482,623.253662,86.246422
1138,225.157,991.849,924.258,195.238,907.113,109.149,13.8727,-2.11836,5.74992,-51.5538,1287.13,1165.72,95.5303,-2.98177e-15,-1.18237e-12,55.9332,940.638,879.733,55.6702,3.84498,6.47771,147.172,1013.91,501.314,20.6379,17.1531,-61.17,27.1067,28.5707,38.8142,254.299,1285.47,1201.82,-5.40961,50.6985,75.0469,31.2515,5.71234,5.17228,63.7724,36.6567,14.9399,-8.32422,1047.74,1021.14,109.64,41.3179,181.694,-190.39,582.612,229.211,-9.67269,-2.8131,13.2592,542.757,779.727,1174.96,96.9989,6.36111e-15,3.37576e-12,183.842,804.609,871.114,27.0924,1.94343,-2.0322,103.351,772.994,474.261,42.8523,4.06977,-17.9924,27.1067,-28.5707,-38.8142,496.376,1043.24,1193.15,-10.6456,50.2903,71.0823,31.2515,-5.71234,-5.17228,63.7724,-36.6567,-14.9399,322.315,783.366,1032.1,-84.8714,-193.211,356.163,502.352234,1396.376343,1155.530029,600.157959,1318.045044,1160.451782,458.598999,1376.456543,1318.816406,574.099243,1279.801270,1324.341797,404.402466,1211.717773,1296.871216,224.545731,994.989014,1257.495605,402.627808,1218.645874,1123.103394,324.667786,1124.607544,1009.376526,355.034515,1038.404297,1296.237793,288.772095,1326.927979,1232.429443,56.512768,1324.638062,1196.104858,-46.916130,1305.842651,1127.285889,-64.615646,1168.229370,1062.064209,22.317080,1037.288574,1057.066650,11.870809,1073.184937,985.302002,76.817436,1095.435913,1003.856079,539.470703,1077.390869,1221.790527,555.715149,871.155029,1221.468506,562.955322,785.867981,1137.495483,442.253723,747.947205,1066.718018,313.444763,822.350830,1059.849243,346.848938,793.292725,991.253052,347.893524,874.976685,1012.599854,98.768188,1036.343018,928.088318,284.932495,838.360168,915.544556,55.235519,834.296387,1054.019287,111.682846,782.059143,1054.471313,46.174633,1059.192261,681.677917,111.688942,1062.901611,502.245056,90.916794,953.890503,316.269775,151.350235,900.716003,105.512047,193.964813,826.567322,84.769066,207.312302,1043.489746,82.992004,209.714493,713.217102,668.182617,142.823349,727.353455,469.890747,13.080855,606.391846,377.417389,-170.294937,543.419983,235.571457,-239.892426,560.687744,275.750092,-165.833725,619.871460,86.592270
1139,225.154,991.814,922.996,195.387,906.864,109.214,13.9565,-2.0705,5.48083,-50.1227,1288.39,1164.27,95.5421,8.94531e-16,6.48038e-13,55.5239,940.583,879.276,56.0737,3.8592,6.60257,147.271,1014.14,501.09,20.684,17.312,-61.2052,27.2906,28.8558,38.8131,255.699,1286.09,1199.17,-5.44957,50.709,74.9986,31.2163,5.75852,5.11462,64.0513,36.8677,14.8185,-7.99969,1048.64,1020.26,109.26,41.389,181.614,-194.019,580.274,229.607,-10.1087,-2.80999,13.242,542.858,779.58,1173.46,97.0003,0,-1.47498e-12,183.086,804.237,870.527,26.8644,1.99705,-1.7106,99.3885,770.734,474.619,42.2978,4.07342,-18.5589,27.2906,-28.8558,-38.8131,497.346,1043.27,1190.7,-10.6828,50.2701,71.0808,31.2163,-5.75852,-5.11462,64.0513,-36.8677,-14.8185,321.958,783.311,1031.26,-85.646,-192.987,355.541,503.906494,1396.451294,1152.253540,601.713318,1318.060547,1157.180786,460.570190,1377.135254,1315.773560,575.677185,1280.117920,1321.265259,405.984924,1212.228760,1293.940552,225.598068,996.140991,1255.902344,403.829865,1218.854614,1120.248535,325.241730,1124.428955,1007.183289,356.306549,1039.312134,1294.330078,290.282654,1327.636108,1229.528320,58.075924,1325.686768,1194.271240,-45.588089,1306.986206,1125.760498,-63.775295,1169.202759,1060.955078,22.760569,1038.195801,1056.119873,12.109061,1073.963135,984.268677,77.219391,1095.785522,1002.423157,540.636658,1077.390381,1219.079468,556.272705,871.124268,1219.387573,562.960205,785.503906,1135.912964,442.140991,748.211487,1065.434570,313.411652,822.446899,1058.970093,346.290680,792.972351,990.185974,347.229248,874.620056,1011.537048,98.631348,1036.511963,927.145081,284.606110,837.732727,914.389587,55.003391,835.183838,1053.918823,111.352959,782.675110,1054.367676,46.360863,1059.625610,681.486450,112.019676,1063.303101,502.099976,90.952873,954.280884,316.352448,151.479660,900.638550,105.527542,193.968811,826.566589,84.760399,207.374756,1043.471313,83.038460,207.495682,712.271179,668.150696,138.970367,725.202393,470.104309,9.297947,603.986633,378.528748,-174.070923,541.047424,236.212402,-243.676773,558.827637,276.762543,-169.795517,616.213745,86.747574
1140,224.933,991.934,921.704,195.345,907.188,109.101,13.9646,-2.12389,5.78097,-48.8556,1289.58,1162.91,95.5803,7.95139e-16,-9.85972e-14,54.6374,941.142,878.993,56.4569,3.92541,6.81995,147.151,1014.33,500.827,20.5513,17.3997,-62.0491,27.398,29.2427,38.9802,257.14,1286.78,1196.49,-5.51763,50.6796,74.9822,31.1602,5.89152,5.19994,64.2984,37.096,14.6877,-7.64653,1049.4,1019.44,109.238,41.4153,181.769,-198.031,577.798,230.694,-10.0251,-2.73413,12.8232,542.524,779.519,1171.96,96.9837,-6.36111e-15,-2.06418e-12,181.424,804.085,870.08,26.8336,1.8862,-1.4758,96.0422,769.024,474.842,42.1398,4.00768,-18.1966,27.398,-29.2427,-38.9802,497.843,1043.35,1188.19,-10.7633,50.284,70.9847,31.1602,-5.89152,-5.19994,64.2984,-37.096,-14.6877,321.702,783.263,1030.22,-86.2943,-192.751,354.922,505.275482,1396.904541,1149.088501,603.254150,1317.960205,1153.896118,462.093597,1377.351929,1312.290405,577.256042,1280.391235,1318.235229,407.579987,1212.968628,1291.221436,226.435562,997.203857,1254.301392,404.887909,1219.095581,1117.305176,325.553131,1124.474487,1004.835815,357.403198,1040.268921,1292.112671,291.884064,1328.361084,1226.614624,59.465874,1326.588745,1192.108521,-44.453094,1308.054321,1124.329956,-62.999741,1169.929688,1059.846802,23.195606,1038.861572,1055.185791,12.416505,1074.683594,983.416687,77.513077,1096.362793,1001.133545,541.343994,1077.399414,1216.341797,556.568176,871.305115,1217.557373,562.586914,785.229980,1134.354614,441.714386,747.997925,1064.395386,313.499237,822.536499,1057.821533,345.841980,792.662231,988.988342,346.674347,874.273926,1010.344238,98.457314,1037.029297,926.338806,283.364349,837.143250,913.340027,54.790314,835.945496,1053.811279,110.960800,783.242920,1054.279907,46.821491,1060.252441,681.399536,112.375786,1063.826050,501.899170,91.266258,954.244568,316.328674,151.462311,900.762939,105.458878,193.923798,826.558411,84.698845,207.397446,1043.479004,83.028587,205.146454,710.936035,667.920593,135.561935,723.435730,470.348785,5.397763,601.655884,378.332397,-177.920822,538.629700,237.149170,-247.331039,556.430908,277.357117,-173.720734,613.322144,87.282318
1141,224.991,992.188,920.519,195.288,907.306,109.13,14.0302,-2.13218,5.82752,-47.5968,1290.96,1161.6,95.6507,1.78906e-15,-1.37002e-12,54.454,941.685,878.506,56.5958,3.87542,7.15776,147.186,1014.94,500.637,20.5324,17.5816,-62.4137,27.4794,29.3051,39.0204,258.49,1287.35,1193.9,-5.54915,50.7549,74.951,31.3679,5.83836,5.16467,64.6432,37.2817,14.5351,-7.36787,1050.12,1018.85,109.124,41.4588,181.762,-201.346,575.518,230.469,-10.2413,-2.84244,13.4208,542.297,779.388,1170.44,96.9154,-3.18055e-15,-2.77225e-12,181.091,804.48,869.749,26.4841,1.95693,-2.08652,93.249,767.499,474.941,41.7659,3.48017,-18.5044,27.4794,-29.3051,-39.0204,498.782,1043.37,1186.12,-10.6965,50.1379,70.884,31.3679,-5.83836,-5.16467,64.6432,-37.2817,-14.5351,321.166,783.403,1029.21,-86.0409,-192.407,355.442,507.149811,1397.107178,1145.967285,604.780029,1317.998047,1150.806274,463.877319,1377.708984,1309.150146,578.683289,1280.516846,1315.152954,408.853546,1213.745605,1288.316528,227.372147,998.385132,1252.924438,405.926331,1219.447144,1114.352417,325.925720,1124.426758,1002.651550,358.397034,1041.323364,1290.293457,293.344482,1329.030151,1223.761108,61.048843,1327.862061,1190.393311,-43.301216,1309.295898,1122.938354,-62.451984,1170.958618,1058.966553,23.636150,1039.721191,1054.434937,12.546919,1075.205078,982.672546,77.840424,1096.766602,999.974487,542.450867,1077.442139,1213.986206,556.867432,871.237427,1215.539185,562.276550,784.919189,1132.771729,440.556427,747.906067,1063.008423,312.887787,822.735657,1056.601929,345.441284,792.699951,988.096436,346.167572,874.275574,1009.456970,98.526726,1037.479004,925.644714,282.975372,837.638184,912.888916,54.571869,836.603516,1053.659180,110.569397,783.869507,1054.202637,47.249435,1061.155273,681.404480,112.735123,1064.657959,501.820923,91.181313,954.644226,316.301544,151.402954,900.888245,105.502174,193.981766,826.733459,84.733345,207.457672,1043.455078,83.070419,202.598526,709.565613,667.647949,132.224228,721.431274,470.584198,1.760619,599.538635,379.435028,-181.569199,536.271912,237.457474,-250.984497,554.212646,277.851685,-177.283997,610.314697,87.324997
1142,224.9,992.048,919.213,195.141,906.711,109.341,14.0984,-1.98645,5.00774,-46.4305,1292.14,1160.07,95.6904,2.28602e-15,1.13943e-12,53.8958,941.868,878.244,57.031,3.9567,7.18882,147.161,1015.61,500.315,20.6261,17.8947,-61.8956,27.4883,29.7896,39.1597,260.012,1287.99,1191.24,-5.57363,50.7258,74.9749,31.3639,6.11325,5.16677,64.9405,37.5112,14.3863,-7.08707,1050.65,1018.22,109.081,41.5052,181.67,-204.96,573.181,230.932,-10.376,-2.76055,12.9692,542.174,779.302,1168.94,97.0266,0,1.77535e-12,179.679,803.922,868.849,26.3082,1.73352,-1.64149,89.285,764.95,475.128,41.2788,3.54605,-18.5677,27.4883,-29.7896,-39.1597,498.955,1043.45,1183.51,-10.7357,50.255,70.8636,31.3639,-6.11325,-5.16677,64.9405,-37.5112,-14.3863,320.654,783.393,1028.31,-86.187,-192.185,355.499,508.673065,1397.193115,1142.730469,606.097107,1317.911499,1147.605103,465.361359,1378.154663,1306.317749,580.054688,1280.511108,1311.995117,410.390503,1214.541382,1285.593750,228.300552,999.235901,1251.457275,407.145630,1219.525757,1111.432861,326.216827,1124.449463,1000.443604,359.506378,1041.995605,1288.299438,295.028229,1329.730225,1220.824585,62.265926,1328.960815,1188.285889,-42.244122,1310.314453,1121.326538,-62.017147,1171.926636,1057.986084,24.048157,1040.446533,1053.715454,12.707783,1075.498169,981.819031,78.110291,1097.066162,998.766357,542.915222,1077.352905,1211.116577,556.999451,871.398682,1213.741211,562.062622,784.638733,1131.186890,439.797089,747.416016,1062.411011,312.360992,822.808289,1055.728638,344.949158,792.583069,987.085693,345.569336,874.122498,1008.450867,98.683792,1037.626831,924.973267,282.176086,836.390076,911.267761,54.291954,837.254639,1053.353271,110.218018,784.452637,1053.780396,47.514248,1062.060425,681.301819,113.063690,1065.564209,501.647888,90.846092,955.958679,316.071777,151.177124,900.963806,105.546722,193.788605,826.964294,85.020531,207.546387,1043.434082,82.947845,200.197540,708.153687,667.465027,128.358307,718.971313,470.708191,-2.136584,597.066406,379.561493,-185.156326,533.941895,237.884247,-254.783936,552.173828,277.906891,-180.504898,607.090454,86.936989
1143,224.803,992.137,917.803,195.193,905.664,109.591,14.2426,-1.70503,3.41904,-45.4729,1293.49,1158.61,95.783,-6.55989e-15,2.18663e-13,53.5713,942.28,877.584,57.3561,3.96529,7.11266,147.604,1016.73,500.195,21.012,18.1544,-60.2493,27.5512,29.9596,39.1774,261.226,1288.7,1188.38,-5.72229,50.7422,74.9784,31.4431,6.15385,5.03704,65.1864,37.7099,14.3388,-6.91862,1051.37,1017.55,109.234,41.5878,181.589,-208.327,570.719,230.284,-10.3756,-2.77858,13.0688,542.129,779.266,1167.48,97.086,-3.18055e-15,-9.65895e-13,179.108,804.12,868.046,25.8959,1.72501,-1.99045,85.5861,762.804,475.104,40.6683,3.15012,-18.4658,27.5512,-29.9596,-39.1774,499.369,1043.62,1180.89,-10.772,50.3359,70.9447,31.4431,-6.15385,-5.03704,65.1864,-37.7099,-14.3388,319.885,783.304,1027.34,-86.5303,-192.001,355.179,510.176849,1397.354126,1139.569824,607.586304,1317.974854,1144.324829,466.842010,1378.500366,1303.037109,581.479370,1280.710571,1308.777588,411.693756,1215.206909,1282.776367,228.966690,1000.438782,1249.852661,408.074249,1219.594116,1108.491089,326.550507,1124.137817,997.981323,360.341248,1043.090698,1286.300415,296.401215,1330.469849,1217.743530,63.615376,1330.248535,1186.171753,-41.422424,1311.512451,1119.778687,-61.596786,1172.976685,1057.040527,24.376944,1041.324829,1053.098145,12.718054,1076.030273,980.801392,78.106026,1097.752686,997.508911,543.508667,1077.467773,1208.279297,556.963623,871.345825,1211.795898,561.935547,784.388306,1129.658936,439.197937,747.068420,1061.025879,311.888428,822.982849,1054.632813,344.044708,792.057251,985.831421,344.558777,873.560608,1007.201172,98.705292,1037.942017,924.074585,281.688965,836.558533,910.172729,53.976093,837.944214,1052.973267,109.744896,785.196716,1053.276489,47.586456,1062.925903,681.055176,113.537544,1066.704102,501.565521,91.220726,958.672913,316.971924,151.113480,901.129761,105.509987,193.547119,827.005371,85.032043,207.741135,1043.569092,82.652428,197.537445,706.633484,667.194519,124.300087,716.515686,470.756622,-5.809397,594.756897,379.585907,-188.593719,531.471069,237.387115,-257.852966,549.869873,277.773865,-183.570145,604.430176,86.564423
