Frame,CentreOfMass_X,CentreOfMass_Y,CentreOfMass_Z,LAJC_X,LAJC_Y,LAJC_Z,LAnkleAngles_X,LAnkleAngles_Y,LAnkleAngles_Z,LEJC_X,LEJC_Y,LEJC_Z,LElbowAngles_X,LElbowAngles_Y,LElbowAngles_Z,LHJC_X,LHJC_Y,LHJC_Z,LHipAngles_X,LHipAngles_Y,LHipAngles_Z,LKJC_X,LKJC_Y,LKJC_Z,LKneeAngles_X,LKneeAngles_Y,LKneeAngles_Z,LPelvisAngles_X,LPelvisAngles_Y,LPelvisAngles_Z,LSJC_X,LSJC_Y,LSJC_Z,LShoulderAngles_X,LShoulderAngles_Y,LShoulderAngles_Z,LSpineAngles_X,LSpineAngles_Y,LSpineAngles_Z,LThoraxAngles_X,LThoraxAngles_Y,LThoraxAngles_Z,LWJC_X,LWJC_Y,LWJC_Z,LWristAngles_X,LWristAngles_Y,LWristAngles_Z,RAJC_X,RAJC_Y,RAJC_Z,RAnkleAngles_X,RAnkleAngles_Y,RAnkleAngles_Z,REJC_X,REJC_Y,REJC_Z,RElbowAngles_X,RElbowAngles_Y,RElbowAngles_Z,RHJC_X,RHJC_Y,RHJC_Z,RHipAngles_X,RHipAngles_Y,RHipAngles_Z,RKJC_X,RKJC_Y,RKJC_Z,RKneeAngles_X,RKneeAngles_Y,RKneeAngles_Z,RPelvisAngles_X,RPelvisAngles_Y,RPelvisAngles_Z,RSJC_X,RSJC_Y,RSJC_Z,RShoulderAngles_X,RShoulderAngles_Y,RShoulderAngles_Z,RSpineAngles_X,RSpineAngles_Y,RSpineAngles_Z,RThoraxAngles_X,RThoraxAngles_Y,RThoraxAngles_Z,RWJC_X,RWJC_Y,RWJC_Z,RWristAngles_X,RWristAngles_Y,RWristAngles_Z,LFHD_X,LFHD_Y,LFHD_Z,RFHD_X,RFHD_Y,RFHD_Z,LBHD_X,LBHD_Y,LBHD_Z,RBHD_X,RBHD_Y,RBHD_Z,C7_X,C7_Y,C7_Z,T10_X,T10_Y,T10_Z,CLAV_X,CLAV_Y,CLAV_Z,STRN_X,STRN_Y,STRN_Z,RBAK_X,RBAK_Y,RBAK_Z,LSHO_X,LSHO_Y,LSHO_Z,LUPA_X,LUPA_Y,LUPA_Z,LELB_X,LELB_Y,LELB_Z,LFRM_X,LFRM_Y,LFRM_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,LFIN_X,LFIN_Y,LFIN_Z,RSHO_X,RSHO_Y,RSHO_Z,RUPA_X,RUPA_Y,RUPA_Z,RELB_X,RELB_Y,RELB_Z,RFRM_X,RFRM_Y,RFRM_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,RFIN_X,RFIN_Y,RFIN_Z,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LTIB_X,LTIB_Y,LTIB_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LTOE_X,LTOE_Y,LTOE_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RTIB_X,RTIB_Y,RTIB_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RTOE_X,RTOE_Y,RTOE_Z
1472,197.737,989.704,1056.63,190.842,914.531,107.626,9.01766,-5.07876,21.4894,-217.729,919.5,1265.1,92.8001,-1.59028e-15,-3.04061e-12,109.39,996.844,919.813,5.75241,4.85773,8.98259,161.637,990.073,526.177,9.84727,-0.904988,-38.7778,6.12893,-2.04973,6.96008,-1.63048,1016.31,1461.67,-10.3946,48.1096,73.1007,7.37353,1.18109,5.48055,13.5408,-3.01366,1.88351,-24.3572,949.798,1059.31,-81.0155,135.75,-4.22449,292.724,772.307,268.096,-14.4907,-1.13113,3.70824,548.88,872.264,1313.56,96.2713,1.59028e-15,1.57119e-12,294.813,975.031,928.83,23.1048,-1.20918,2.22287,336.097,1091.88,540.736,67.102,5.08116,-16.5895,6.12893,2.04973,-6.96008,346.239,986.096,1447.27,-15.784,49.6436,71.7272,7.37353,-1.18109,-5.48055,13.5408,3.01366,-1.88351,397.257,916.274,1103.82,-102.78,141.908,-13.5822,120.916534,1148.303101,1686.099243,244.544189,1128.930542,1693.036255,77.864914,984.353149,1702.468872,226.173035,960.149658,1706.849854,154.081161,948.069763,1556.816650,163.048004,825.285950,1304.940918,159.364807,1084.508301,1454.140991,172.989166,1106.821899,1288.837036,229.617325,853.935913,1427.408813,-1.620527,1022.209412,1523.384888,-165.622986,957.998291,1369.399780,-227.370834,960.314514,1255.597534,-146.273453,945.632385,1124.868408,4.453001,930.197876,1092.860474,-26.720375,998.051575,1061.663696,10.151138,1024.184937,1117.494873,352.484222,993.169006,1508.548706,491.646484,883.419434,1400.579834,565.394104,911.137878,1305.491211,507.056244,906.964355,1172.574341,362.619354,915.326050,1138.006104,416.609955,960.322327,1096.416870,367.267090,997.947632,1148.672852,68.099251,1058.495239,1008.909729,340.533264,1026.447144,1022.157410,157.917816,831.742432,1035.881592,234.451523,824.312073,1040.653931,50.655613,1017.574646,703.149048,103.916107,1006.366699,518.235840,89.423828,918.380615,325.724213,149.684280,897.612244,107.807671,193.563675,827.886292,85.011452,205.323395,1044.248047,81.621384,416.365082,1023.778442,745.994873,396.179810,1086.684937,545.563660,398.001892,918.470886,439.160248,333.378052,757.689026,278.763031,262.914856,724.297852,303.688690,325.288269,810.023804,119.853439
1473,198.011,989.378,1056.54,191.151,914.617,107.891,8.95974,-4.97221,20.9651,-217.432,919.165,1265.46,92.7801,0,-1.24042e-12,109.494,996.629,919.744,5.80503,4.89801,9.2542,162.071,990.357,526.095,9.97034,-0.890269,-38.5299,6.10678,-2.05309,6.93257,-1.01616,1015.86,1461.92,-10.4075,48.0403,73.01,7.38954,1.05694,5.40337,13.5314,-2.88701,1.91788,-24.3899,949.731,1059.35,-80.9246,135.793,-4.15869,292.149,771.766,266.785,-14.3611,-1.15295,3.83473,549.302,871.907,1313.05,96.3096,0,2.68757e-12,294.927,974.902,928.754,22.9908,-1.19721,2.10062,335.976,1091.1,540.63,66.8748,5.05283,-16.7998,6.10678,2.05309,-6.93257,346.822,985.434,1447,-15.6916,49.7266,71.7451,7.38954,-1.05694,-5.40337,13.5314,2.88701,-1.91788,397.264,916.094,1103.53,-102.763,141.9,-13.4942,122.210495,1147.933228,1686.005005,246.065704,1128.645630,1692.605957,79.471397,984.150391,1702.659912,227.807053,959.911011,1706.824585,154.812698,947.667969,1556.833740,163.200882,824.898987,1304.780884,160.094940,1084.054077,1454.157349,173.354843,1106.384766,1288.860352,229.883820,853.572571,1427.213623,-0.908991,1021.747803,1523.635498,-165.306381,957.894958,1369.622681,-227.097610,959.986267,1256.018066,-146.423462,945.168884,1125.033691,4.457193,930.165466,1092.757935,-26.719790,997.892822,1061.831177,10.180918,1023.995667,1117.610229,353.161591,992.484924,1508.275024,492.038055,882.730042,1399.963989,565.790466,910.798584,1305.015625,506.651276,906.444336,1171.837402,362.659790,915.200623,1137.720703,416.671051,960.097717,1096.162109,367.411346,997.791199,1148.536133,68.208893,1058.223022,1008.864746,340.586182,1026.310059,1022.099121,157.844910,831.530762,1035.696045,234.353088,824.095154,1040.557739,51.089760,1017.984863,703.072449,104.425255,1006.905334,518.132446,89.340569,919.213318,325.490662,149.847458,898.055054,108.017998,193.236160,827.601868,84.670326,205.564178,1044.311401,81.742470,416.269196,1023.217773,745.711670,396.056213,1085.819702,545.403076,397.372589,917.384766,438.476166,332.729584,756.992004,277.517731,262.556061,724.076721,302.889404,324.862885,810.014343,119.157646
1474,198.194,989.099,1056.4,191.249,914.305,107.584,9.20489,-4.89609,20.5882,-217.199,918.785,1265.84,92.7624,-1.59028e-15,1.71591e-12,109.424,996.554,919.703,5.82349,4.97846,9.25907,162.459,990.829,526.12,10.1692,-0.939146,-38.167,6.03432,-2.03617,6.95093,-0.555673,1015.33,1462.13,-10.4398,47.9652,72.9308,7.41345,0.944896,5.38105,13.4795,-2.75311,1.94262,-24.4466,949.755,1059.35,-80.9015,135.93,-4.07268,291.69,771.491,265.901,-14.4048,-1.17014,3.9343,549.706,871.265,1312.27,96.4126,-3.18055e-15,1.00187e-12,294.852,974.752,928.637,22.9057,-1.22403,1.81982,335.958,1090.8,540.605,66.7856,4.83455,-16.8205,6.03432,2.03617,-6.95093,347.271,984.703,1446.49,-15.6644,49.8266,71.7815,7.41345,-0.944896,-5.38105,13.4795,2.75311,-1.94262,397.116,915.779,1103.11,-102.831,142.144,-13.444,123.882896,1147.329102,1685.895996,247.273453,1128.325195,1692.155518,80.710159,983.742859,1702.875732,229.204773,959.392517,1706.560181,155.595413,947.049133,1556.574097,163.293900,824.616760,1304.423218,160.755463,1083.548584,1454.142456,173.697571,1105.929199,1288.890503,230.298584,853.120056,1426.715088,-0.338578,1021.157532,1523.852173,-164.742096,957.237854,1370.004517,-226.901169,959.613586,1256.466675,-146.440201,945.033630,1125.307373,4.466271,930.188904,1092.590942,-26.767275,997.834290,1061.999878,10.287009,1023.715027,1117.726318,353.750977,991.682312,1507.758179,492.343353,881.960327,1399.186890,566.192749,910.162598,1304.257202,507.006897,905.743347,1171.255005,362.569733,914.958008,1137.339355,416.608154,959.728027,1095.766602,367.406494,997.514038,1148.304688,68.114876,1058.057251,1008.909485,340.622467,1026.016113,1022.038940,157.825821,831.220764,1035.373169,234.222977,823.858643,1040.327393,51.308910,1018.241150,702.960083,104.829628,1007.412781,518.113342,89.499802,919.986938,325.291992,149.826935,898.042358,107.708595,193.027222,827.697021,84.550957,205.716156,1044.322388,81.698570,416.049103,1022.522583,745.327393,396.016235,1085.200684,545.293762,397.030457,916.669373,437.975525,332.218719,756.604004,276.673431,262.059998,723.698608,301.891724,324.417267,809.820801,118.319267
1475,198.35,988.686,1056.29,191.472,914.206,107.607,9.21195,-4.87142,20.4656,-216.929,918.572,1266.32,92.7567,0,3.0581e-12,109.367,996.474,919.688,5.76516,5.03376,9.44357,162.588,990.61,526.059,10.1434,-0.926259,-38.2356,5.98883,-2.01341,6.95452,0.114428,1014.76,1462.41,-10.4276,47.9104,72.9357,7.4081,0.82047,5.35447,13.4247,-2.60351,1.9531,-24.4347,949.606,1059.5,-80.7922,135.903,-3.9086,291.243,770.981,265.596,-14.271,-1.18304,4.00906,549.749,870.31,1311.34,96.4357,0,-2.57307e-12,294.797,974.645,928.533,22.735,-1.22633,1.94225,335.668,1089.86,540.161,66.6317,4.95452,-16.8762,5.98883,2.01341,-6.95452,347.755,984.235,1446.11,-15.7582,49.8202,71.6873,7.4081,-0.82047,-5.35447,13.4247,2.60351,-1.9531,397.074,915.506,1102.83,-103.284,143.683,-13.7367,125.143883,1147.012329,1685.930908,248.790985,1127.774048,1691.670532,82.527267,983.156189,1703.127563,230.826202,959.088562,1706.569580,156.549606,946.393616,1556.626099,163.410309,824.136353,1304.350586,161.456406,1082.891724,1454.173706,174.114395,1105.490601,1288.924072,230.910080,852.404724,1426.628540,0.454579,1020.533569,1524.135986,-164.459915,956.955750,1370.382324,-226.614304,959.418030,1257.000610,-146.384811,944.872864,1125.683838,4.567798,930.020325,1092.613892,-26.767212,997.652527,1062.260376,10.339150,1023.411011,1117.864868,354.342224,991.159912,1507.371704,492.614777,881.155518,1398.584839,566.336304,909.169922,1303.355347,507.216278,905.214355,1170.609741,362.583527,914.765686,1137.227173,416.769165,959.430725,1095.370117,367.397278,996.897034,1147.931885,68.100075,1057.909790,1008.960266,340.607208,1025.830322,1021.958252,157.779907,830.852112,1035.240845,234.210434,823.532043,1040.129028,51.525951,1018.349976,702.935181,105.019012,1007.387878,518.025269,89.675758,920.040710,325.237091,150.016922,898.028809,107.699532,193.119583,827.718445,84.503326,205.938019,1044.257690,81.779778,416.022461,1022.143860,745.239258,395.736145,1084.379883,544.856812,396.771393,916.011108,437.689697,331.773041,756.080322,276.343658,261.468597,723.362183,301.273621,323.869385,809.830261,117.833717
1476,198.565,988.362,1056.31,191.629,914.221,107.749,9.18471,-4.83765,20.2975,-216.681,918.544,1266.94,92.7729,0,-3.86915e-12,109.266,996.459,919.801,5.81787,5.11845,9.60382,162.806,990.407,526.282,10.1076,-0.951976,-38.3195,6.04932,-1.96229,7.04604,1.00741,1014.1,1462.86,-10.3355,47.9293,72.9497,7.32258,0.757442,5.42374,13.3974,-2.4904,1.95661,-24.4963,949.539,1059.9,-80.8193,135.7,-4.05663,290.573,770.412,265.291,-14.0936,-1.1754,3.96477,550.003,869.77,1310.86,96.4497,1.59028e-15,2.40132e-12,294.665,974.328,928.534,22.7269,-1.21212,2.16169,335.355,1089.07,539.894,66.5327,5.10975,-16.9139,6.04932,1.96229,-7.04604,348.552,983.579,1445.86,-15.7572,49.8301,71.6452,7.32258,-0.757442,-5.42374,13.3974,2.4904,-1.95661,397.035,915.331,1102.67,-103.353,143.718,-13.8176,126.880600,1146.647949,1686.057129,250.509583,1127.300781,1691.335449,83.940857,983.114502,1703.746338,232.472931,958.568481,1706.645020,157.223862,945.928284,1556.858887,163.670700,823.727844,1304.476074,162.144409,1082.413818,1454.267822,174.369568,1105.141479,1289.023315,231.622284,851.827271,1426.769531,1.509064,1019.787292,1524.592773,-163.992432,956.560791,1370.994507,-226.319199,959.421509,1257.710693,-146.248749,945.154724,1126.307617,4.464123,930.087036,1093.077393,-26.795872,997.555420,1062.530884,10.297980,1023.309570,1118.072144,355.239960,990.477112,1507.115112,493.253693,881.139160,1398.074707,566.612976,908.623779,1302.890503,507.240295,904.906006,1170.179443,362.609955,914.571594,1137.154785,416.755096,959.262573,1095.184937,367.485687,996.680115,1147.820068,68.170479,1058.053711,1009.041321,340.624695,1025.530029,1021.875000,157.802994,830.764038,1035.439209,234.098709,823.218262,1040.421997,51.784985,1018.590820,703.171692,105.318108,1007.438782,518.199097,89.681412,920.151733,325.290100,150.125504,898.166504,107.812958,192.985962,827.718689,84.811279,206.089264,1044.212646,81.966652,415.932678,1021.801575,745.147339,395.433258,1083.722290,544.604675,396.559448,915.549377,437.657623,331.109161,755.493530,275.992462,260.684784,722.742249,300.769440,323.336090,809.756592,117.552452
1477,198.767,988.064,1056.38,191.662,914.339,107.899,9.13531,-4.82136,20.2163,-216.441,918.414,1267.53,92.7302,3.18055e-15,3.1074e-12,109.353,996.512,919.864,5.79431,5.12089,9.58314,162.777,990.319,526.351,10.057,-0.936901,-38.2228,6.04139,-1.94239,7.08868,1.5617,1013.55,1463.23,-10.2875,47.8971,72.9362,7.30629,0.659347,5.45041,13.3698,-2.37194,1.95659,-24.7446,949.433,1060.21,-80.947,135.646,-4.31895,289.957,770.228,265.275,-14.1007,-1.18456,4.01783,550.246,869.082,1310.37,96.5015,3.18055e-15,-5.267e-12,294.737,974.235,928.544,22.6234,-1.18611,2.2786,335.151,1088.33,539.717,66.4039,5.22905,-17.0447,6.04139,1.94239,-7.08868,348.969,983.022,1445.58,-15.7895,49.8923,71.5862,7.30629,-0.659347,-5.45041,13.3698,2.37194,-1.95659,397.052,915.112,1102.39,-103.179,142.979,-13.6136,128.669632,1145.932373,1686.215698,252.282654,1126.396851,1691.206421,85.435158,982.365784,1704.187744,233.902344,957.936829,1706.481812,158.060226,945.365479,1556.862305,163.857971,823.280579,1304.202637,162.740860,1081.970093,1454.488770,174.736298,1104.725220,1289.229858,231.894089,851.518982,1426.538696,2.135814,1019.198914,1524.974121,-163.726013,956.343201,1371.475708,-226.056046,959.309814,1258.359741,-146.172134,945.407837,1126.936768,4.208358,929.808105,1093.439819,-26.936768,997.560608,1062.765259,10.272191,1023.272278,1118.334717,355.811920,989.879333,1506.816772,493.692474,880.334229,1397.518921,566.895691,907.923401,1302.427612,507.399872,904.538513,1169.908081,362.562866,914.149170,1136.875977,416.771820,959.122986,1095.071899,367.652313,996.409973,1147.807373,68.335648,1058.123047,1009.125488,340.754272,1025.387329,1021.880493,157.443771,830.745117,1035.512939,233.860657,823.100647,1040.359863,51.839695,1018.599182,703.227844,105.294975,1007.374146,518.278137,89.545845,920.300659,325.317596,150.128113,898.364929,107.932281,192.542847,827.568054,84.687637,206.193909,1044.221802,82.110756,415.810272,1021.523254,745.067566,395.237915,1083.057495,544.417297,395.922974,914.754944,437.331635,330.464874,755.236511,275.979553,259.950714,722.294800,300.538788,322.691772,809.626953,117.471825
1478,198.917,987.762,1056.37,191.532,913.915,107.805,9.19365,-4.81204,20.1698,-216.13,918.175,1268.13,92.6846,1.59028e-15,2.14687e-12,109.391,996.491,919.86,5.71186,5.12394,9.51742,162.601,990.08,526.357,10.0371,-0.91017,-38.1262,5.98647,-1.91531,7.12566,1.96031,1013.27,1463.55,-10.356,47.8159,72.881,7.29755,0.554216,5.45052,13.3027,-2.23647,1.97586,-24.9214,949.496,1060.46,-80.9573,135.704,-4.30151,289.01,769.651,264.637,-14.0784,-1.18674,4.03047,550.653,868.15,1309.76,96.5229,0,9.03278e-13,294.763,974.078,928.444,22.5293,-1.18056,2.21394,334.981,1087.86,539.633,66.3273,5.21954,-17.1819,5.98647,1.91531,-7.12566,349.571,982.181,1445.33,-15.8103,49.9542,71.6387,7.29755,-0.554216,-5.45052,13.3027,2.23647,-1.97586,396.999,914.367,1101.94,-102.873,142.589,-13.4619,130.019394,1145.520508,1686.617920,253.785217,1125.543213,1690.963013,86.557861,982.017090,1704.675049,234.992981,957.010315,1706.200195,158.806793,944.751160,1556.809692,164.032928,823.025085,1303.935059,163.467041,1081.543701,1454.724609,175.021530,1104.401855,1289.446533,232.191193,850.905884,1426.300171,2.586316,1018.882874,1525.291992,-163.275085,955.847046,1371.872925,-225.784348,959.071472,1259.005493,-146.168549,945.352234,1127.425537,4.112598,929.747253,1093.544678,-27.072248,997.618408,1063.164551,10.207087,1023.197388,1118.584473,356.542480,988.943176,1506.564819,494.000427,879.155518,1396.696289,567.314636,906.985291,1301.805420,507.400513,903.614319,1169.309204,362.618225,913.566895,1136.452515,416.774475,958.281006,1094.576538,367.929382,996.160034,1147.783936,68.474876,1058.040039,1009.199402,340.831543,1025.108887,1021.810547,157.169495,830.804565,1035.377563,233.601273,822.985657,1040.033936,51.646042,1018.455872,703.247314,105.107849,1007.108093,518.305603,89.295540,920.075745,325.374725,149.979080,897.989258,107.830544,192.481705,827.492493,84.544853,206.134811,1044.093506,82.039276,415.482971,1021.049500,744.875671,395.063049,1082.481201,544.275269,395.237183,913.968323,437.035614,329.460144,754.526611,275.375519,259.113983,721.744507,300.348755,321.893616,808.959473,117.389511
1479,199.119,987.438,1056.34,191.255,913.694,107.705,9.23237,-4.82728,20.2458,-215.87,918.012,1268.66,92.7051,-1.59028e-15,4.16653e-13,109.464,996.335,919.794,5.71854,5.0761,9.62932,162.222,989.964,526.209,10.0357,-0.80875,-38.2777,5.99293,-1.89585,7.12366,2.77708,1012.66,1463.88,-10.384,47.7524,72.7659,7.24856,0.416277,5.32649,13.2557,-2.06668,2.07496,-25.032,949.666,1060.72,-81.0599,135.672,-4.31822,287.927,768.874,264.449,-13.9435,-1.16609,3.91088,551.128,867.128,1308.96,96.5715,0,-4.39871e-12,294.839,973.923,928.317,22.5103,-1.14997,2.03529,334.694,1087.55,539.442,66.3576,5.12818,-17.1906,5.99293,1.89585,-7.12366,349.823,981.599,1445.06,-15.7881,50.0763,71.7524,7.24856,-0.416277,-5.32649,13.2557,2.06668,-2.07496,396.936,913.474,1101.28,-102.735,142.956,-13.1836,131.840698,1144.955688,1686.986938,255.003006,1124.876221,1690.833984,88.141899,981.462891,1704.927124,235.767685,956.144836,1705.894775,159.531616,944.311768,1556.635254,164.151199,822.677856,1303.734009,164.563583,1081.052368,1454.924805,175.451828,1104.146484,1289.528931,232.768570,850.103333,1425.943604,3.480385,1018.195862,1525.629028,-162.643967,955.390686,1372.496826,-225.522781,958.930359,1259.630737,-146.107269,945.260010,1127.814575,4.072514,929.793945,1093.719482,-27.169456,997.814392,1063.536377,10.255465,1023.257263,1118.860474,356.936462,988.270874,1506.291382,494.354919,878.408508,1396.149658,567.813538,905.948608,1300.987305,507.384064,903.038086,1168.666382,362.452576,912.914063,1135.820923,417.091095,957.296997,1093.784058,368.075104,996.000671,1147.528442,68.598465,1057.892090,1009.141418,340.920013,1024.967041,1021.661499,157.167023,830.723755,1035.463989,233.358032,822.726318,1039.786011,51.464516,1018.505920,703.268372,104.752815,1007.106445,518.228394,89.044739,919.844727,325.245361,149.716797,897.729553,107.732536,192.379761,827.391785,84.601494,205.949371,1044.213867,81.916481,415.167480,1020.569214,744.471924,394.768616,1082.005859,543.978882,394.333679,913.152283,436.559326,328.357361,753.687439,275.172546,258.328979,721.281616,300.064270,321.194153,808.246704,117.275558
1480,199.184,987.234,1056.24,191.118,913.679,107.556,9.25129,-4.80255,20.1224,-215.759,917.903,1269,92.7851,0,-1.01301e-12,109.39,996.137,919.766,5.76261,5.0802,9.72802,161.979,990.069,526.06,10.082,-0.738815,-38.2573,5.99398,-1.86195,7.1005,3.48737,1012.24,1463.92,-10.3701,47.8153,72.7214,7.23064,0.389625,5.26748,13.2378,-2.00276,2.10222,-25.0442,949.79,1060.88,-81.0998,135.699,-4.40844,287.396,768.607,264.438,-14.0682,-1.19349,4.06958,551.123,866.45,1308.28,96.5519,0,7.66514e-13,294.778,973.788,928.173,22.4483,-1.14579,1.96569,334.286,1087.03,539.031,66.3119,5.07587,-17.3216,5.99398,1.86195,-7.1005,350.28,980.985,1444.74,-15.7839,50.0219,71.6683,7.23064,-0.389625,-5.26748,13.2378,2.00276,-2.10222,396.857,913.306,1100.88,-102.795,143.076,-13.2158,133.029327,1144.318481,1687.261108,256.347076,1124.133545,1690.738647,88.897957,981.108032,1705.017822,236.777679,955.451294,1705.631226,160.135941,943.840454,1556.581665,164.193771,822.461487,1303.633911,164.941162,1080.889648,1454.938110,175.910477,1103.863770,1289.575806,233.088013,849.771545,1425.755859,4.228266,1017.693665,1525.679688,-162.276093,955.576111,1372.899048,-225.413040,958.838135,1260.045166,-145.961899,945.610840,1128.353516,4.009497,929.972290,1093.830078,-27.104887,997.854614,1063.740723,10.399301,1023.319824,1119.135254,357.498322,987.624268,1505.963379,494.624756,877.707336,1395.469360,567.859741,905.256042,1300.339233,507.497894,902.452881,1167.871216,362.437744,912.776062,1135.441650,417.045776,957.084229,1093.451660,368.126404,995.791931,1147.225952,68.570236,1057.681396,1009.137512,340.890167,1024.851807,1021.486023,157.078842,830.656677,1035.419678,233.346222,822.594971,1039.655273,51.231010,1018.621582,703.169250,104.528877,1007.294922,518.120972,88.848061,920.075500,325.175232,149.554291,897.781006,107.563942,192.046371,827.654419,84.861359,205.760605,1044.388184,81.746742,414.907074,1020.169861,744.087341,394.361176,1081.441284,543.503418,394.015320,912.783813,436.684723,327.789612,753.362305,275.218323,257.352386,720.990784,300.052002,320.391388,807.660034,117.164253
1481,199.287,986.969,1056.22,191.025,913.72,107.589,9.22773,-4.79973,20.1083,-215.522,917.992,1269.53,92.7793,1.59028e-15,-2.41086e-12,109.109,995.906,919.764,5.8084,5.13694,9.62006,161.723,990.316,526.104,10.1676,-0.709657,-38.1862,5.96124,-1.80346,7.11352,3.70343,1012.59,1464.13,-10.5001,47.7931,72.7101,7.23344,0.406946,5.21503,13.2084,-1.95354,2.1621,-24.9313,949.801,1061.16,-81.0931,135.852,-4.29742,286.613,768.049,264.456,-14.0889,-1.19165,4.05893,551.153,865.573,1307.76,96.5475,-3.18055e-15,-3.08514e-13,294.497,973.491,927.973,22.4132,-1.21261,1.97226,334.098,1086.64,538.849,66.3478,5.12974,-17.3324,5.96124,1.80346,-7.11352,351.019,980.193,1444.52,-15.7854,49.9394,71.5625,7.23344,-0.406946,-5.21503,13.2084,1.95354,-2.1621,396.816,913.199,1100.7,-103.169,144.036,-13.4394,134.231491,1143.931274,1687.632202,257.736084,1123.212280,1690.810791,89.586777,980.731812,1705.231567,237.620132,954.596069,1705.460205,160.642349,943.461243,1556.468262,164.370285,822.322021,1303.551758,165.519180,1080.573975,1454.990234,176.446075,1103.541504,1289.625366,233.167816,849.402344,1425.655396,4.511838,1018.068420,1525.877197,-161.834412,955.574219,1373.367920,-225.205185,958.913147,1260.548706,-145.862213,945.714783,1128.721191,4.185607,930.045532,1094.033447,-27.021944,997.818115,1064.070190,10.678646,1023.271301,1119.475830,358.318329,986.794800,1505.734131,494.756378,876.790833,1394.831787,567.977905,904.351990,1299.881104,507.398010,901.859253,1167.429077,362.497498,912.726868,1135.288208,417.054382,956.910828,1093.326782,368.125244,995.183960,1146.827393,68.430374,1057.408569,1009.212708,340.685913,1024.489380,1021.269226,157.198380,831.013794,1035.072021,233.322617,822.465820,1039.556885,50.869659,1018.533569,703.189087,104.246681,1007.460266,518.178406,88.641273,920.197144,325.236389,149.465195,897.812866,107.591011,192.038727,827.890259,85.025604,205.627899,1044.516479,81.652267,414.739777,1019.764160,743.903687,394.169708,1081.015991,543.326904,393.647522,912.277161,436.697876,326.988861,752.752014,275.229309,256.478058,720.462341,299.969330,319.635468,806.917053,117.030586
1482,199.371,986.675,1056.18,190.686,913.643,107.598,9.2545,-4.85205,20.3692,-215.311,918.136,1269.97,92.7649,0,3.38411e-12,108.906,995.714,919.815,5.85167,5.19032,9.49644,161.551,990.376,526.146,10.2256,-0.741357,-38.228,5.96099,-1.74978,7.10903,4.09027,1012.22,1464.29,-10.4596,47.7552,72.6722,7.26105,0.368087,5.12551,13.2342,-1.84998,2.23562,-24.9133,949.73,1061.41,-81.1773,135.797,-4.30057,286.048,767.527,264.253,-14.1379,-1.22875,4.2737,551.04,864.778,1307.02,96.5253,0,-4.34782e-12,294.302,973.295,927.85,22.4132,-1.28371,1.83354,334.039,1086.38,538.733,66.369,5.05792,-17.4515,5.96099,1.74978,-7.10903,351.435,979.565,1444.27,-15.7303,49.8851,71.4548,7.26105,-0.368087,-5.12551,13.2342,1.84998,-2.23562,396.711,912.961,1100.5,-103.249,144.494,-13.6211,135.343491,1143.513794,1687.949219,258.445435,1122.617554,1690.755249,90.392677,980.362366,1705.292236,238.500000,954.185242,1705.177979,161.267761,943.256226,1556.431274,164.403763,821.944763,1303.582886,166.203735,1080.278198,1454.933716,176.942078,1103.250854,1289.636597,233.553604,849.249023,1425.343140,4.972920,1017.711060,1526.039307,-161.464462,955.562134,1373.742554,-224.938385,959.076843,1261.019897,-145.883316,945.554749,1128.920898,4.239835,929.905273,1094.258179,-26.969351,997.783630,1064.314941,10.859343,1023.120422,1119.601196,358.823242,986.173340,1505.474854,495.173615,875.757080,1394.454956,567.932556,903.534790,1299.169678,507.319855,901.394348,1167.104004,362.562561,912.634460,1135.185303,417.002655,956.578369,1093.067749,368.290039,994.862793,1146.659180,68.340981,1057.213867,1009.303101,340.551392,1024.296143,1021.101257,157.085968,830.411621,1035.091675,233.358856,822.250854,1039.524658,50.667313,1018.281433,703.248108,104.038803,1007.399536,518.224243,88.546242,919.973999,325.296051,149.168732,897.625366,107.644295,191.939133,827.721252,84.785812,205.553864,1044.586060,81.626541,414.542084,1019.313599,743.584167,394.096466,1080.591064,543.183777,393.041199,911.603638,436.569366,326.355621,752.111816,275.112946,255.751312,720.165344,300.004700,318.811371,806.182007,117.040215
