ForceDecks Raw Data Export,1.0
Weight,84.54
Frequency,500
Recording Date,2024-03-11T15:40:01
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 4)"
Analysis Date,2024-03-11T15:40:27
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Left,Right
60.206,0.317413,2.842786
60.208,2.317413,2.842786
60.21,-0.682587,1.842786
60.212,-1.682587,1.842786
60.214,0.317413,1.842786
60.216,-0.682587,1.842786
60.218,-0.682587,1.842786
60.22,-0.682587,0.842786
60.222,-2.682587,2.842786
60.224,-0.682587,2.842786
60.226,0.317413,2.842786
60.228,1.317413,2.842786
60.23,0.317413,2.842786
60.232,-1.682587,0.842786
60.234,0.317413,0.842786
60.236,3.317413,3.842786
60.238,0.317413,-0.157214
60.24,-0.682587,0.842786
60.242,-0.682587,1.842786
60.244,-0.682587,1.842786
60.246,1.317413,1.842786
60.248,1.317413,-0.157214
60.25,0.317413,0.842786
60.252,0.317413,-0.157214
60.254,-1.682587,0.842786
60.256,0.317413,1.842786
60.258,-0.682587,2.842786
60.26,0.317413,-0.157214
60.262,0.317413,-0.157214
60.264,0.317413,1.842786
60.266,1.317413,1.842786
60.268,0.317413,0.842786
60.27,-1.682587,4.842786
60.272,1.317413,2.842786
60.274,0.317413,0.842786
60.276,-0.682587,2.842786
60.278,-0.682587,1.842786
60.28,1.317413,-0.157214
60.282,1.317413,1.842786
60.284,-0.682587,-1.157214
60.286,0.317413,2.842786
60.288,0.317413,0.842786
60.29,0.317413,1.842786
60.292,0.317413,0.842786
60.294,0.317413,1.842786
60.296,-0.682587,2.842786
60.298,2.317413,2.842786
60.3,0.317413,1.842786
60.302,0.317413,0.842786
60.304,0.317413,0.842786
60.306,-0.682587,-0.157214
60.308,2.317413,2.842786
60.31,1.317413,1.842786
60.312,1.317413,1.842786
60.314,1.317413,0.842786
60.316,-0.682587,0.842786
60.318,1.317413,-0.157214
60.32,-0.682587,2.842786
60.322,0.317413,0.842786
60.324,2.317413,1.842786
60.326,-0.682587,2.842786
60.328,1.317413,3.842786
60.33,-0.682587,0.842786
60.332,1.317413,2.842786
60.334,0.317413,2.842786
60.336,0.317413,1.842786
60.338,-1.682587,2.842786
60.34,-2.682587,1.842786
60.342,-1.682587,1.842786
60.344,0.317413,1.842786
60.346,-0.682587,1.842786
